가맹점구분번호,가맹점주소_세부,가맹점명,업종,상권,개설일,폐업일,프랜차이즈여부,가맹점주소
C5F8521BC4,천호대로 328,명륜********,백반/가정식,답십리,2019-11-20,,1,천호대로
BF872A7E89,천호대로 400,매머**************,카페,장한평자동차,2017-03-06,,1,천호대로
BA9B0547FD,천호대로 416,투썸**********,커피전문점,장한평자동차,2023-07-17,,1,천호대로
85C6B72386,천호대로 426,메가***************,커피전문점,장한평자동차,2024-09-04,,1,천호대로
C2A525F314,천호대로 426,폭*,일반 유흥주점,장한평자동차,2024-11-15,,0,천호대로
A523C21333,천호대로 432,큐브******,일반 유흥주점,장한평자동차,2021-05-06,,0,천호대로
F4E7570A2E,청계천로 450,더가*****,카페,마장동,2019-12-16,,1,청계천로
33CEE3F3AA,청계천로 474,릴즈********,양식,마장동,2021-02-19,,0,청계천로
BC8AC58034,청계천로 484,두*,한식-육류/고기,마장동,2018-05-17,,0,청계천로
7E1DD52BF1,청계천로 494,로그***,카페,마장동,2022-04-06,,0,청계천로
32C35D2846,한림말1길 10,베스***********,아이스크림/빙수,옥수,2023-12-26,,1,한림말
819DFB541A,한림말1길 12,세이**,식료품,옥수,2024-11-15,,0,한림말
A7CC582C60,한림말1길 12,아우*********,베이커리,옥수,2024-11-04,,0,한림말
4257D2CFAA,한림말1길 12,토리*******,한식-단품요리일반,옥수,2024-09-05,,0,한림말
7AFF6C86CE,한림말1길 16,르루***********,카페,옥수,2019-02-27,,0,한림말
80F02261CF,한림말1길 17,수제*****,요리주점,옥수,2021-07-21,,0,한림말
19325B3A29,한림말3길 10,캘*,햄버거,옥수,2021-11-23,,0,한림말
9B746411BA,한림말3길 12,옥토*,백반/가정식,옥수,2024-05-23,,0,한림말
BE3F9032F3,한림말3길 14,모찌**,베이커리,옥수,2017-07-20,,0,한림말
6B8978E14C,한림말3길 15,본죽***********,한식-죽,옥수,2023-11-03,,1,한림말
F6AC821645,한림말3길 21,펑키***,양식,옥수,2020-12-08,,0,한림말
0AA044D334,한림말3길 21,베이****,베이커리,옥수,2020-12-14,,0,한림말
037D7CDBAE,한림말3길 29,좋은*****,일식당,옥수,2020-07-15,,0,한림말
B2DA05F4F2,한림말3길 31,항구*****,한식-단품요리일반,옥수,2017-02-09,,0,한림말
84407A0DDB,한림말5길 11,애플********,분식,옥수,2022-06-14,,0,한림말
055A2785B9,한림말5길 11,커피***********,커피전문점,옥수,2019-06-07,,0,한림말
743AB5992F,한림말5길 15,케이***********,분식,옥수,2020-11-04,,0,한림말
A8D93F0376,한림말5길 15,옥수**,식료품,옥수,2024-12-04,,0,한림말
32514851CD,한림말5길 17,카페****,카페,옥수,2019-05-08,,0,한림말
727BA366E7,한림말5길 17,생활*******,호프/맥주,옥수,2023-03-27,,1,한림말
47C597A064,한림말5길 25,맑을*,주류,옥수,2017-12-20,,0,한림말
75FEAA7D87,행당로 104-1,진이*******,반찬,행당,2021-05-27,,1,행당로
5C57D59C97,행당로 112-5,청춘**,한식-육류/고기,행당,2017-08-18,,0,행당로
0B6A827588,행당로 119-6,아이*****,아이스크림/빙수,행당,2020-06-23,,0,행당로
AA24604161,행당로 119-6,오코*******,일식-우동/소바/라면,행당,2017-03-13,,0,행당로
EC2497D7F4,행당로 125-4,스시*,일식당,왕십리,2024-07-03,,0,행당로
9D2E924E3E,행당로 125-4,하노*****,동남아/인도음식,왕십리,2018-06-22,2025-07-30,1,행당로
9C542A99A9,행당로11길 4,깐부*******,치킨,행당,2023-03-24,,1,행당로
6D30C7D218,행당로15길 4,마라**,중식-훠궈/마라탕,행당,2022-12-16,,0,행당로
95B2C3A482,행당로17길 2,간식**,아이스크림/빙수,왕십리,2023-07-20,,0,행당로
7DEB8C0391,행당로17길 3,뚜레*****,베이커리,왕십리,2022-05-10,,1,행당로
400C105927,행당로1길 22,한랑**,요리주점,행당,2023-08-23,,0,행당로
9FE4CA2E40,행당로9길 43,리마***,중식당,행당,2024-03-05,,0,행당로
D4C5EBD12F,행당로9길 43,석촌*******,백반/가정식,행당,2024-03-05,,0,행당로
2402B1EA00,자동차시장1길  82,장안**,백반/가정식,답십리,2012-03-16,,0,자동차시장
F677279FBB,자동차시장1길 24-1.,청해*,중식당,장한평자동차,2007-06-29,,1,자동차시장
65199A38DE,자동차시장1길 30-10,뚱이***,포장마차,장한평자동차,2015-07-13,,0,자동차시장
816261F28B,고산자로2길 4,간식******,아이스크림/빙수,왕십리,2021-08-18,,0,고산자로
5257313CF4,광나루로9길 2,본*,떡/한과,뚝섬,2022-10-13,,0,광나루로
F8CF4EB923,광나루로9길 2,우리**,백반/가정식,뚝섬,2017-06-08,,0,광나루로
3F9407A8C2,금호로13길 20,카페**,카페,신금호,2017-04-20,,0,금호로
CC3A3D392C,금호로3가길 3,도르****,동남아/인도음식,금남시장,2022-10-06,,0,금호로
63AB211FC9,금호산2가길 2,완도****,한식-해물/생선,금남시장,2017-04-12,,0,금호산
CE412204AA,금호산2길 6-1,고기**,한식-육류/고기,금남시장,2021-10-06,2024-05-14,0,금호산
38D9B1B96A,금호산2길 6-1,고기*******,한식-육류/고기,금남시장,2024-05-14,,0,금호산
1BB00863B9,금호산길 10-1,서울****,농산물,금남시장,2024-05-09,,0,금호산길
F344AFB600,금호산길 30-1,보라***,식료품,신금호,2022-03-24,,0,금호산길
D799D3A520,금호산길 38-4,소이**,농산물,신금호,2024-11-28,,0,금호산길
EE000D3E14,금호산길 40-1,카페***,카페,신금호,2024-01-02,2025-07-24,0,금호산길
AD045C18E5,금호산길 49-1,그로****,카페,신금호,2018-03-07,,0,금호산길
25E23A7190,금호산길 49-1,수미********,식료품,신금호,2023-09-07,,0,금호산길
2381F744F1,금호산길 49-1,먹깨***,한식-육류/고기,신금호,2019-05-14,,0,금호산길
6B99F5A278,금호산길 56-1,아지***,카페,신금호,2023-03-09,,0,금호산길
B53E9730C4,금호산길 56-1,명가*********,아이스크림/빙수,신금호,2020-05-19,,0,금호산길
6F8840FB72,금호산길 66-1,본죽*******,한식-죽,신금호,2018-08-20,,1,금호산길
13BB3CF1BB,금호산길 66-1,메이***********,백반/가정식,신금호,2021-01-06,,0,금호산길
2A9CD599EF,금호산길 66-1,덕구**,한식-단품요리일반,신금호,2021-05-17,,0,금호산길
E145D9B3BC,난계로 114-31,주아**,농산물,난계로,2023-01-16,,0,난계로
FE56C99A69,뚝섬로 341-18,아후*****,베이커리,성수,2022-11-02,,0,뚝섬로
EAF82B5862,뚝섬로 341-18,시냅*,일반 유흥주점,성수,2022-10-20,,0,뚝섬로
8BA38E4DD1,뚝섬로 341-18,이키**,일식-덮밥/돈가스,성수,2022-11-23,,0,뚝섬로
C4B2112114,뚝섬로 366-46,리브*,양식,성수,2021-11-09,,0,뚝섬로
036B3FD49B,뚝섬로 385-32,컴포***************,커피전문점,성수,2022-07-15,,1,뚝섬로
8CF39A31E0,뚝섬로 385-32,밀단*,일식-샤브샤브,성수,2017-10-16,2025-08-08,0,뚝섬로
0A11294210,뚝섬로 385-40,무공**********,분식,성수,2022-02-04,,0,뚝섬로
B0A6B628D3,뚝섬로 385-40,샵 *********,커피전문점,성수,2020-06-16,,0,뚝섬로
4EEF5997AF,뚝섬로 385-40,오부*,한식-찌개/전골,성수,2017-10-12,,0,뚝섬로
AEC1C59A9D,뚝섬로 427-15,지우*,중식-딤섬/중식만두,성수,2024-10-04,,0,뚝섬로
7E8084659F,뚝섬로11길 21,써니*************,양식,성수,2022-04-13,,0,뚝섬로
2DD4A5D048,뚝섬로11길 21,포케*******,기타세계요리,성수,2023-08-22,,0,뚝섬로
C3D4010F52,뚝섬로13길 36,디디******,카페,성수,2024-06-12,,0,뚝섬로
537AB5F50E,뚝섬로15길 27,바위******,양식,성수,2022-02-17,,0,뚝섬로
655851E372,뚝섬로15길 29,리브*,카페,성수,2019-05-07,,0,뚝섬로
5595AE45A8,뚝섬로17길 29,커피*****,커피전문점,성수,2023-05-25,,0,뚝섬로
05EE42C739,뚝섬로1나길 5,로우*,카페,뚝섬,2021-06-08,,0,뚝섬로
B5A87E019D,뚝섬로7길 7-1,포도************,요리주점,성수,2022-07-19,,0,뚝섬로
80DB1CE0EE,뚝섬로9길 3-1,파라*,와인바,성수,2021-11-10,,0,뚝섬로
BA2CC9CBB0,뚝섬로9길 3-1,카페***********,아이스크림/빙수,성수,2024-10-08,,0,뚝섬로
61811034C2,마장로 227-16,영재**,축산물,왕십리,2021-07-14,,0,마장로
EE46679C37,마장로 228-12,민들*,백반/가정식,왕십리,2023-01-03,,0,마장로
56EE904EE0,마장로 228-18,떡두*,백반/가정식,왕십리,2023-12-19,,0,마장로
4F6533C9B9,마장로 228-24,모야**,분식,왕십리,2020-02-10,,0,마장로
627F539A91,마장로 229-17,비터*****,커피전문점,왕십리,2024-10-08,,0,마장로
8866726E15,마장로26길 13,노무*,와인바,왕십리,2023-01-30,,0,마장로
C15C0FAF26,마장로29길 45,제철********,청과물,마장동,2020-04-29,,0,마장로
02377784A1,마장로31길 40,한우**,축산물,마장동,2017-04-24,,0,마장로
525D3B1AD2,마장로31길 40,흥일**,축산물,마장동,2020-01-07,,0,마장로
E8152DDA49,마장로31길 40,하나**,축산물,마장동,2021-07-05,,0,마장로
83A0FDAFA7,마장로31길 40,대광**,축산물,마장동,2024-09-05,,0,마장로
02B9A2CC01,마장로31길 40,마장*******,한식-육류/고기,마장동,2020-07-30,,0,마장로
4C4C19D23F,마장로31길 43,서문**,축산물,마장동,2017-04-20,,0,마장로
A6964F8879,마장로31길 43,원일**,축산물,마장동,2017-08-24,,0,마장로
83900DDFE0,마장로31길 43,삼호**,축산물,마장동,2019-09-10,,0,마장로
F5449AAD7F,마장로31길 43,나눔****,축산물,마장동,2019-12-06,,0,마장로
FB4DA73643,마장로31길 43,로또****,축산물,마장동,2021-07-09,,1,마장로
5B537AFFD8,마장로31길 44,동남**,축산물,마장동,2018-04-19,,0,마장로
823EAE1BFC,마장로31길 44,대찬**,축산물,마장동,2019-12-26,,0,마장로
4D45E10163,마장로31길 44,삼보****,축산물,마장동,2023-01-16,,0,마장로
6880AFD844,마장로31길 48,한솔**,한식-단품요리일반,마장동,2021-11-08,,0,마장로
AB7C12DD2E,마장로33길 13,덕유**,축산물,마장동,2019-06-17,,0,마장로
59C69D9CD8,마장로33길 67,좋은****,축산물,마장동,2021-02-09,,0,마장로
7939D0AA25,마장로33길 67,경동****,축산물,마장동,2022-04-18,,0,마장로
0A14F6BC71,마장로35길 36,강진**,백반/가정식,마장동,2017-04-24,,0,마장로
2E11392CA8,마장로35길 46,대*,축산물,마장동,2017-01-05,,0,마장로
4DC1192CB7,마장로35길 46,보형**,축산물,마장동,2018-09-06,,0,마장로
3A81FE047A,마장로35길 46,정오**,축산물,마장동,2024-02-23,,0,마장로
7042BE8B0B,마장로35길 70,다복**,축산물,마장동,2021-01-14,,0,마장로
4261C5A667,마장로35길 76,하울**,카페,마장동,2018-02-20,,0,마장로
CF090D5B8C,마장로35길 76,한우**,축산물,마장동,2019-03-08,,0,마장로
3478DD65AA,마장로35길 76,한백****,축산물,마장동,2021-01-06,,0,마장로
790D3285E3,마장로35길 76,값진**,축산물,마장동,2022-07-26,,0,마장로
9192973649,마장로35길 76,대명******,축산물,마장동,2023-04-27,,0,마장로
B239A919FA,마장로35길 76,고기**,축산물,마장동,2023-12-26,,0,마장로
A03C9ACB92,마장로35길 76,전봇**,한식-육류/고기,마장동,2024-09-02,,0,마장로
448BDB28BD,마장로35길 76,와&*,한식-단품요리일반,마장동,2024-03-14,,0,마장로
7DD84417BD,마장로35길 76,한*,한식-단품요리일반,마장동,2024-07-22,,0,마장로
EEA824DBB4,마장로37길 33,수정**,백반/가정식,마장동,2016-12-12,,0,마장로
80847B8A08,마장로37길 40,한우**,농산물,마장동,2018-03-30,,0,마장로
1E10EECF86,마장로37길 40,동원****,축산물,마장동,2020-02-14,,0,마장로
62170CD834,마장로37길 40,장수****,축산물,마장동,2020-05-21,,0,마장로
AEDB32EDA4,마장로37길 40,대성**,축산물,마장동,2021-08-25,,1,마장로
7DECE5D4FD,마장로37길 40,미육*******,축산물,마장동,2023-08-02,,0,마장로
9E656CB539,마장로37길 40,이영**,축산물,마장동,2023-08-22,,0,마장로
ED52C35FC7,마장로37길 41,우진**,축산물,마장동,2021-07-09,,0,마장로
81159E8CD8,마장로37길 41,우진**,축산물,마장동,2024-04-05,,0,마장로
995AA17CD7,마장로37길 43,마장**,축산물,마장동,2017-03-10,,0,마장로
31AED9557A,마장로37길 43,현대**,축산물,마장동,2018-06-11,,0,마장로
F8D42257C0,마장로37길 43,한우**,축산물,마장동,2023-02-09,,0,마장로
519942A2F8,마장로37길 43,우여*,축산물,마장동,2023-10-06,,0,마장로
F27F93CCEE,마장로37길 43,우여*,한식-육류/고기,마장동,2022-10-24,,0,마장로
FEDAD7667E,마장로37길 45,탐라**,축산물,마장동,2017-04-06,,0,마장로
8640E83EC0,마장로37길 45,신부**,축산물,마장동,2019-07-16,,0,마장로
AFD575EAD3,마장로37길 45,대한**,축산물,마장동,2020-08-12,,0,마장로
F4D804EFA3,마장로37길 49,명진****,축산물,마장동,2020-08-26,,0,마장로
BE98ECE2C2,마장로37길 49,남원***,축산물,마장동,2023-05-26,,0,마장로
A1B826773C,마장로37길 49,남원**,축산물,마장동,2023-09-08,,0,마장로
104031A6C2,마장로37길 53,한일**,축산물,마장동,2020-02-13,2024-05-21,0,마장로
60AD2EEEB8,마장로37길 53,마블*,축산물,마장동,2024-05-21,,0,마장로
0495B069FF,마장로39길 34,다다**,식료품,마장동,2018-05-23,,0,마장로
ABBBDF19AC,마장로39길 36,더달************,아이스크림/빙수,마장동,2020-06-15,,0,마장로
63FA0DEB58,마장로39길 51,계동**,치킨,마장동,2019-04-10,,1,마장로
A0995D635E,마장로46길 18,무진**,축산물,마장동,2020-07-24,,0,마장로
8A5378CE22,마조로11길 10,커피*,커피전문점,한양대,2021-10-27,2025-08-08,0,마조로
E1FDBF2D4D,마조로11길 12,톤즈**,커피전문점,한양대,2023-01-18,,0,마조로
6779202960,마조로15길 16,와츠*,카페,한양대,2023-08-22,,0,마조로
00FDB35E9C,마조로15길 19,작은**,카페,한양대,2019-01-29,,0,마조로
70E5A42DE8,마조로16길 23,이지****,식료품,한양대,2022-10-31,,0,마조로
837F9F44DC,마조로16길 23,얼음*******************,아이스크림/빙수,한양대,2021-02-18,,0,마조로
E8B987DD5B,마조로18길 12,가평**,백반/가정식,한양대,2020-02-13,,0,마조로
85042E07C2,마조로19길 21,금룡***,중식당,한양대,2019-10-10,,0,마조로
7B846CCF0A,마조로1가길 1,한신*******,분식,한양대,2024-01-22,,0,마조로
279E4BE602,마조로1가길 1,서초***,백반/가정식,한양대,2020-03-17,,1,마조로
0A21C8B332,마조로3가길 3,하쿠****,일식당,한양대,2018-12-18,,0,마조로
62DA6EB79A,마조로3길 2-1,치폴******,한식-육류/고기,한양대,2018-10-10,,0,마조로
6ECC011278,마조로3길 7-1,여*,이자카야,한양대,2023-03-02,,0,마조로
FF14F559B9,마조로3길 7-1,언더**************,한식-단품요리일반,한양대,2016-06-24,,0,마조로
B72347F20F,마조로5길 3-3,리올*,한식-단품요리일반,한양대,2023-11-02,,0,마조로
AF12407D8A,마조로5길 4-5,짙은********,카페,한양대,2020-09-25,,0,마조로
A9242223C7,마조로5길 4-5,한양**,포장마차,한양대,2022-05-03,,0,마조로
7A3C729CA2,마조로7길 4-6,만게******,일식당,한양대,2024-06-24,2025-07-28,0,마조로
AEE4ACBA39,마조로7길 6-1,칠성**,한식-단품요리일반,한양대,2022-09-26,,0,마조로
13F380E465,마조로7길 9-1,세이********************,양식,한양대,2023-11-21,,0,마조로
FBAAA9652B,마조로9길 6-3,어거******,베이커리,한양대,2024-06-17,,0,마조로
2D92AEB068,마조로9길 6-5,핏제****************************,피자,한양대,2021-11-09,,0,마조로
42028E39B5,마조로9길 6-8,호수***,한식-해물/생선,한양대,2019-07-02,,0,마조로
643B6CDCC2,무수막길 60-2,우리***,건강원,신금호,2017-12-20,,0,무수막길
C8670ECB8D,무수막길 61-1,닉앤****,한식-단품요리일반,신금호,2023-04-21,,0,무수막길
80B55AD69E,무수막길 76-1,멜시******,분식,신금호,2023-04-21,,0,무수막길
8F6BDD4F8F,무수막길 88-1,금이*,호프/맥주,신금호,2022-06-20,,0,무수막길
775E4B34A4,무수막길 89-2,신금*****,분식,신금호,2021-09-16,,0,무수막길
9ABB023176,무수막길 89-5,멘부******,일식당,신금호,2022-07-12,,0,무수막길
636DB3B918,무수막길 91-1,나영**,백반/가정식,신금호,2019-10-25,,0,무수막길
CFC3884DF7,무수막길 91-1,영자***,한식-육류/고기,신금호,2024-09-04,,1,무수막길
B3FEDC6A1C,무수막길 91-1,국물*******,한식-육류/고기,신금호,2024-11-04,2025-07-30,0,무수막길
723DD32135,무학로10길 30,혜화******,일식-덮밥/돈가스,왕십리,2018-01-12,,0,무학로
998702EE5E,무학로14길 33,우나*,축산물,마장동,2024-08-22,,0,무학로
BF08598BF2,무학로4길 4-1,에코****,수산물,왕십리,2019-01-10,,0,무학로
0576F5F42A,무학봉15길 12,멜스**,식료품,왕십리,2017-02-15,,0,무학봉
8AD6B5D807,무학봉15길 14,꾸브*********,치킨,왕십리,2020-11-27,,0,무학봉
FEB83042A5,무학봉15길 20,BL******,카페,왕십리,2021-10-29,,0,무학봉
50CA101871,무학봉15길 24,두번*****,마카롱,왕십리,2019-05-27,,0,무학봉
9D72F83B30,무학봉15길 25,바다*********,농산물,왕십리,2022-11-07,,0,무학봉
50BD9E37F2,무학봉15길 25,둘시**********************,베이커리,왕십리,2024-05-28,,0,무학봉
EBE0962975,무학봉15길 27,이디***********************,커피전문점,왕십리,2018-12-27,,1,무학봉
3ADF083472,무학봉15길 28,큐브**,백반/가정식,왕십리,2024-09-03,,0,무학봉
A1546D188A,무학봉15길 28,한우*,한식-육류/고기,왕십리,2024-10-24,,0,무학봉
F67A482D90,무학봉16길 11,스마*,분식,왕십리,2018-08-02,,0,무학봉
302563C7F4,무학봉16길 15,삼죽*,한식-육류/고기,왕십리,2024-10-14,,0,무학봉
C4EB3CD558,무학봉16길 20,용문**,식료품,왕십리,2020-12-09,,0,무학봉
9852E1C1E8,무학봉16길 26,마린********,한식-해물/생선,왕십리,2020-08-10,,0,무학봉
A17BCB86AE,무학봉16길 28,육회****,한식-육류/고기,왕십리,2021-04-16,,0,무학봉
827A8265A3,무학봉21길 11,삼척*******,분식,왕십리,2023-07-17,,0,무학봉
0A249AE8F1,무학봉26길 12,골목**,요리주점,왕십리,2020-02-04,,0,무학봉
304DF7C3D2,무학봉28길 16,브라*************,카페,왕십리,2023-10-27,,0,무학봉
201D6EE851,무학봉28길 19,나라***,한식-육류/고기,왕십리,2017-08-21,,0,무학봉
15312BD018,무학봉28길 20,수상***,한식-육류/고기,왕십리,2019-04-22,,0,무학봉
559A0E2C40,무학봉28길 21,먹어****,한식-육류/고기,왕십리,2021-03-23,,1,무학봉
812F84AF3D,무학봉길 41-1,빨간********,피자,왕십리,2022-12-14,,1,무학봉길
245B7B99B2,무학봉길 41-1,빨간*********,피자,왕십리,2023-12-13,,1,무학봉길
EE91547CA3,무학봉길 42-1,반디****,양식,왕십리,2024-09-25,,0,무학봉길
