가맹점구분번호,가맹점주소,가맹점명,업종,상권,개설일,폐업일,프랜차이즈여부
0C9C887E27,아차산로 144,에이******,커피전문점,성수,2024-01-24,,0
0C8BE8ECAD,아차산로 153,카페******,카페,성수,2022-09-06,,0
75F4B46777,연무장13길 9,진수**,한식뷔페,성수,2017-10-10,,0
5D86802675,연무장17길 5,프롤*********,카페,성수,2021-04-06,,0
BF702C4B97,연무장17길 5,성수**,와인바,성수,2021-09-14,,0
CA789A700E,연무장17길 6,온누*,백반/가정식,성수,2023-07-13,,0
132078A4FE,연무장3길 13,플라*****,커피전문점,성수,2022-04-01,,0
2E8B2318F2,연무장3길 14,스탠*****,카페,성수,2021-01-19,,0
DEABE6F7A5,연무장7길 12,남다*******,백반/가정식,성수,2018-08-10,,0
D406BC7817,연무장7길 16,김사****,한식-해물/생선,성수,2020-06-18,,0
CF11E9E059,연무장9길 10,매머***************,커피전문점,성수,2021-10-20,,0
AD3A7FC51E,연무장길 110,바오**,중식당,성수,2022-05-06,,0
16FA1843AE,연무장길 114,차일**,카페,성수,2023-08-21,,0
A1A793329B,연무장길 114,샌드*******,샌드위치/토스트,성수,2019-06-28,,0
A2C52B6B6A,연무장길 114,차일**,한식-단품요리일반,성수,2022-06-08,2023-08-21,0
9CF8A5D7BA,연무장길 5-9,신사********,한식-육류/고기,성수,2024-10-14,,1
285AE413AF,연무장길 8-1,윈야****,양식,성수,2022-01-27,,0
82E74E7BC1,연무장길 9-1,고우**,백반/가정식,성수,2022-10-27,,0
3991680872,연무장길 9-1,밀키****,한식-단품요리일반,성수,2023-11-21,,0
929615BC0A,왕십리로 100,빽다*******,커피전문점,뚝섬,2024-04-05,,1
BCA89C9A13,왕십리로 102,커피*******,카페,뚝섬,2021-01-25,,0
BE7CFBC6B2,왕십리로 102,피비**,와인바,뚝섬,2021-12-24,,0
1A8BA43A9D,왕십리로 106,19***************,양식,뚝섬,2022-05-27,,0
6A74F1538A,왕십리로 107,왕돈******,일식-덮밥/돈가스,뚝섬,2017-12-05,,1
9D63C0B760,왕십리로 108,쎄시*****,양식,뚝섬,2023-12-21,,0
0ACB344C1B,왕십리로 108,경성***,베이커리,뚝섬,2020-05-14,,0
D20D8BF71F,왕십리로 108,본(****,일반 유흥주점,뚝섬,2022-09-27,,0
F5A33FDFC2,왕십리로 108,뚝딱****,한식-육류/고기,뚝섬,2022-10-28,,0
E5BF99B7A0,왕십리로 114,성수****,양식,뚝섬,2017-07-04,,0
8C98E1C09B,왕십리로 114,파파********,피자,뚝섬,2021-04-29,,1
A412739857,왕십리로 115,디 *********,카페,뚝섬,2023-07-14,,0
C5C7C7B0FE,왕십리로 134,청죽*,백반/가정식,뚝섬,2021-09-28,,0
5D68AB9C70,왕십리로 134,훼미********,한식-육류/고기,뚝섬,2016-09-29,,0
EE2DE56210,왕십리로 136,팩피*******,양식,뚝섬,2017-09-08,,0
D4BD053ECB,왕십리로 136,무브*********,일반 유흥주점,뚝섬,2023-12-07,,0
F136D24734,왕십리로 206,달콤****,베이커리,한양대,2020-04-20,,0
9CC514117B,왕십리로 217,의정******,한식-찌개/전골,한양대,2021-04-06,,1
ED8A95E5CB,왕십리로 222,공차**********,차,한양대,2019-02-11,,1
B24D425CDE,왕십리로 222,김밥**,분식,한양대,2018-08-24,,1
293EA4B2A0,왕십리로 222,유니**,분식,한양대,2024-02-08,,0
EE3122B53A,왕십리로 222,매란***,중식당,한양대,2021-05-25,,0
AF1AD2ECAD,왕십리로 222,일구**,중식당,한양대,2023-01-04,,0
6CB3606866,왕십리로 222,투썸***************,커피전문점,한양대,2017-06-29,,1
0A043079E8,왕십리로 222,신의*****,한식-육류/고기,한양대,2018-12-07,,1
B1A685CB2A,왕십리로 235,랭스*********,카페,한양대,2024-03-29,,0
E322BB2F76,왕십리로 236,지지******,분식,한양대,2021-08-23,,1
48C1483437,왕십리로 241,여백***,카페,왕십리,2017-02-13,,0
BF88DF05E7,왕십리로 257,에스***********,식료품,왕십리,2017-05-22,,0
276A8846C9,왕십리로 257,한양*,백반/가정식,왕십리,2019-02-22,,0
9748DB8705,왕십리로 259,아이***********,담배,왕십리,2018-07-27,,1
A4A6A57812,왕십리로 273,꽃찬*********,한식-육류/고기,왕십리,2018-05-15,,1
F719EFDFC0,왕십리로 280,어메**,한식-육류/고기,왕십리,2017-08-02,,0
376A5D3F6B,왕십리로 284,치킨***,치킨,왕십리,2022-09-26,,0
E64A353E00,왕십리로 284,루비*****,일반 유흥주점,왕십리,2024-10-22,,0
4B32EF06FA,왕십리로 287,샤보**,백반/가정식,왕십리,2023-12-22,,0
D8A875AA9D,왕십리로 293,고품******,한식-육류/고기,왕십리,2024-11-12,,0
68E9B3CBB0,왕십리로 295,시올******,한식-단품요리일반,왕십리,2023-06-02,,0
6FE0E66A8A,왕십리로 309,이디*,커피전문점,왕십리,2017-03-20,,1
99EA6AF2C9,왕십리로 309,홍능******,한식-육류/고기,왕십리,2020-09-04,,0
EC9D2C4B17,왕십리로 313,민준**,한식-육류/고기,왕십리,2017-05-04,,0
12A28908F1,왕십리로 315,바나********,카페,왕십리,2024-01-23,2025-07-29,1
741A5F2B65,왕십리로 318,디(***********,양식,왕십리,2017-09-13,,0
4CE9DA1D26,왕십리로 328,백억*******,카페,왕십리,2024-04-25,,0
15460DF7A9,왕십리로 328,골드*****,일반 유흥주점,왕십리,2023-12-04,,0
203FCB7DD9,왕십리로 328,써브********,샌드위치/토스트,왕십리,2019-07-24,2025-07-16,1
560D700A0A,왕십리로 331,김승***,일식당,왕십리,2021-01-14,,0
1F0239CF1F,왕십리로 333,으뜸**,건강식품,왕십리,2024-10-18,,0
BD8A0F6D76,왕십리로 336,렉스*****,담배,왕십리,2021-11-17,,0
9A0EC55599,왕십리로 336,메가************,커피전문점,왕십리,2021-07-09,,1
93EC04859E,왕십리로 336,에그******,한식-단품요리일반,왕십리,2024-06-13,,0
41A48AF8FE,왕십리로 340,모리********,커피전문점,왕십리,2024-09-05,,0
09805F8B6F,왕십리로 340,백남********,한식-단품요리일반,왕십리,2023-02-02,,0
9A9ADB69FB,왕십리로 343,미닛*****,카페,왕십리,2023-04-18,,0
CB3797D731,왕십리로 345,일일*,중식당,왕십리,2021-09-08,,1
4EE6193540,왕십리로 347,커피***,커피전문점,왕십리,2017-09-19,,0
A869CB21ED,왕십리로 347,홍고*****,한식-육류/고기,왕십리,2022-10-31,,0
C05AB78A24,왕십리로 348,경희*****,인삼제품,왕십리,2021-02-02,,0
E38998FBCE,왕십리로 348,킹스***,호프/맥주,왕십리,2024-05-31,,0
A88E00AF74,왕십리로 355,파리***********,베이커리,왕십리,2018-03-19,,1
EB654FE0E6,왕십리로 357,화곡**********,도너츠,왕십리,2023-02-13,,0
9300D17DDE,왕십리로 357,돌삼****,한식-육류/고기,왕십리,2018-09-21,,0
04393D7C92,왕십리로 357,왕십*****,한식-육류/고기,왕십리,2019-03-13,2025-07-23,0
3181D01F3F,왕십리로 358,상왕****,담배,왕십리,2020-10-15,,0
FCDFAFB42A,왕십리로 359,일월*******,한식-육류/고기,왕십리,2023-08-17,,0
32F21633BE,왕십리로 363,싸부****,한식-단품요리일반,왕십리,2020-07-03,2023-10-31,0
5AFF1D97F2,왕십리로 363,싸부*******,한식-단품요리일반,왕십리,2023-10-31,2024-07-10,0
DD4FCA5BE6,왕십리로 363,싸부****,한식-단품요리일반,왕십리,2024-07-10,,0
56355334E5,왕십리로 381,레몬***********,기타세계요리,왕십리,2024-02-23,,0
868FFBF701,왕십리로 382,만만**,일식당,왕십리,2023-02-24,2025-07-23,0
01670CF403,왕십리로 390,한스*******,베이커리,왕십리,2020-07-09,,0
A5C5B7E719,왕십리로 410,비밀**,반찬,왕십리,2019-11-20,,0
3046541AF9,왕십리로 410,싸다**,분식,왕십리,2020-08-04,,0
072ED18558,왕십리로 410,오토**********,분식,왕십리,2023-02-09,,0
92B5E6E8E9,왕십리로 410,또아******,양식,왕십리,2017-03-10,,0
9402DC5480,왕십리로 410,오*,양식,왕십리,2018-09-28,,0
93CECB5143,왕십리로 410,이태**,양식,왕십리,2022-10-31,,0
FD186D39D7,왕십리로 410,밀땅************,양식,왕십리,2022-11-07,,0
8C29C85978,왕십리로 410,피자*******,양식,왕십리,2024-11-22,,0
A2BE23B78B,왕십리로 410,딜리*****************************,주류,왕십리,2021-01-22,,0
F25F012B89,왕십리로 410,바틀**,주류,왕십리,2023-04-26,,0
ED2BD4308F,왕십리로 410,치킨***********,치킨,왕십리,2023-04-25,,1
8BD1977593,왕십리로 410,어거*************,치킨,왕십리,2024-01-31,,0
5A0D48A713,왕십리로 410,카페***,카페,왕십리,2017-03-02,,0
4BA62EBC13,왕십리로 410,안느*****************,카페,왕십리,2017-05-23,,0
02A32AE992,왕십리로 410,카페**,카페,왕십리,2017-07-03,,0
2FB475D73E,왕십리로 410,오버**********,카페,왕십리,2021-03-17,,0
9ED42062FD,왕십리로 410,탐앤***********,카페,왕십리,2021-04-07,,1
00F54829E1,왕십리로 410,카페***,카페,왕십리,2022-06-30,,0
69473BF966,왕십리로 410,잭슨*******,피자,왕십리,2021-10-18,,0
4E8BDFA3D8,왕십리로 410,한솥*********,도시락,왕십리,2023-08-24,2025-08-08,1
C8892CAE05,왕십리로 410,환상**,식료품,왕십리,2017-03-17,,0
02621706D5,왕십리로 410,미래*,식료품,왕십리,2021-12-31,,0
FEAD704455,왕십리로 410,케키******,식료품,왕십리,2022-01-13,,0
21ED3E83CA,왕십리로 410,더디******,식료품,왕십리,2023-06-13,,0
94D1FFE0F6,왕십리로 410,참치*****,일식당,왕십리,2017-02-06,,0
DD2B300AD5,왕십리로 410,다온**,일식당,왕십리,2017-07-17,,0
492180DBE3,왕십리로 410,스시**,일식당,왕십리,2019-06-03,,0
D3DEA832D8,왕십리로 410,백소******,일식당,왕십리,2023-07-26,,0
730B956D46,왕십리로 410,마라**,중식당,왕십리,2021-05-06,,0
4EE6D5E718,왕십리로 410,성화**********,중식당,왕십리,2022-09-21,,0
2637B87ECB,왕십리로 410,스위******,청과물,왕십리,2017-12-06,,0
5D173C6BD3,왕십리로 410,프리*********,청과물,왕십리,2023-03-27,,0
B2B0A6FE69,왕십리로 410,흥부**,축산물,왕십리,2019-09-27,2025-06-10,0
6C47280EB3,왕십리로 410,손민******,축산물,왕십리,2024-08-22,,0
C3358FB0BB,왕십리로 410,맘스***********,햄버거,왕십리,2022-12-19,,1
72466FE427,왕십리로 410,벤티*******,햄버거,왕십리,2024-08-01,,0
9676184554,왕십리로 410,몽쥬***********************,베이커리,왕십리,2019-03-11,,0
041B7CBFB0,왕십리로 410,찰리****,베이커리,왕십리,2021-10-12,,0
70B94E4108,왕십리로 410,브레********,베이커리,왕십리,2022-11-16,,1
D3B3CDB5D1,왕십리로 410,아띠*,베이커리,왕십리,2024-01-03,,0
0806C51324,왕십리로 410,위클****,베이커리,왕십리,2024-04-11,,0
1A1EC4B50C,왕십리로 410,생활**,호프/맥주,왕십리,2017-06-02,,1
1AE0F9961C,왕십리로 410,메가************,커피전문점,왕십리,2022-02-24,,1
1CCF1F16FD,왕십리로 410,텐퍼*****,커피전문점,왕십리,2023-08-01,,0
B2319196A9,왕십리로 410,컴포**********,커피전문점,왕십리,2023-11-21,,1
EFEE980DF0,왕십리로 410,읍천***********,커피전문점,왕십리,2024-05-17,,0
8BA8BCCA0D,왕십리로 410,투썸***********,커피전문점,왕십리,2024-08-13,,1
82D491E6AB,왕십리로 410,커스***********,커피전문점,왕십리,2024-09-27,,0
3D432C28C3,왕십리로 410,장한*******,백반/가정식,왕십리,2017-04-27,,0
7A922D4172,왕십리로 410,대찬**,백반/가정식,왕십리,2017-05-15,,0
011E53BB76,왕십리로 410,정성**,백반/가정식,왕십리,2017-10-24,,1
864DADCA45,왕십리로 410,화포********,백반/가정식,왕십리,2019-09-06,,1
1786026A63,왕십리로 410,속초*******,백반/가정식,왕십리,2020-01-03,,0
059A6DEC9E,왕십리로 410,대동*,백반/가정식,왕십리,2021-09-15,,1
E8869D79C1,왕십리로 410,미분*,기타세계요리,왕십리,2020-12-17,,0
A69C8FE49A,왕십리로 410,라채**,일식-샤브샤브,왕십리,2023-10-13,,0
1B10962D6B,왕십리로 410,하남**********,한식-육류/고기,왕십리,2018-11-16,,1
33EF2536AD,왕십리로 410,푸줏*****************,한식-육류/고기,왕십리,2020-05-11,,0
C6A16C1225,왕십리로 410,고기********,한식-육류/고기,왕십리,2024-04-23,,0
B1F6E35E99,왕십리로 410,우대*******,한식-육류/고기,왕십리,2024-11-11,,0
1673EFE7A4,왕십리로 410,마시***********,한식-찌개/전골,왕십리,2024-04-24,,0
1521FF7269,왕십리로 410,강릉***************,한식-해물/생선,왕십리,2022-01-25,2024-09-03,0
C0E191132C,왕십리로 410,강릉****************,한식-해물/생선,왕십리,2024-09-03,,0
5D90E2AA8B,왕십리로 410,리틀**********,동남아/인도음식,왕십리,2019-07-09,,0
45748D67A8,왕십리로 410,써브********,샌드위치/토스트,왕십리,2023-03-07,,1
7A40C57CE9,왕십리로 410,폴 ****,샌드위치/토스트,왕십리,2024-09-12,,0
7FC37F0D91,왕십리로 410,아이***************,아이스크림/빙수,왕십리,2021-04-15,,0
E14648B415,왕십리로 410,요요*********,아이스크림/빙수,왕십리,2023-06-27,,0
2EEFCB2C63,왕십리로 410,배스***************,아이스크림/빙수,왕십리,2024-02-28,,1
9345D90AE7,왕십리로 410,청실**,한식-단품요리일반,왕십리,2021-08-20,,0
6A9BA67C2E,왕십리로 410,샐러*******,한식-단품요리일반,왕십리,2022-05-23,,1
F94D17B95F,왕십리로 410,효자************,한식-단품요리일반,왕십리,2022-11-03,,0
2A4DAD9E0E,왕십리로 410,맘마*******,한식-단품요리일반,왕십리,2022-12-13,,0
39624DF65A,용답19길 3-1,종로***,한식-단품요리일반,답십리,2022-03-17,,1
F4835443B8,용답길 169-1,코너***************,식료품,답십리,2018-09-05,,0
4067FB5604,장터5길 2-15,립서**,백반/가정식,금남시장,2022-10-11,,0
FD27934820,천호대로 286,다*,식료품,답십리,2023-12-29,,0
317594F27F,천호대로 288,태양**,한식-해물/생선,답십리,2018-11-12,,0
795AAE487C,천호대로 294,김밥*,분식,답십리,2017-01-24,,1
47DF527035,천호대로 294,토리*******,한식-단품요리일반,답십리,2023-09-11,,0
E852479CD1,천호대로 296,장어**,농산물,답십리,2022-06-22,,0
244740AC40,천호대로 312,오공**,분식,답십리,2024-11-12,,0
CA60093BA7,천호대로 312,달콤***********,기타세계요리,답십리,2023-08-07,,0
8B0A9AC171,천호대로 316,커피************,카페,답십리,2024-08-12,,1
D0C8ACE492,천호대로 320,제이****************,커피전문점,답십리,2024-09-20,,0
C5F8521BC4,천호대로 328,명륜********,백반/가정식,답십리,2019-11-20,,1
BF872A7E89,천호대로 400,매머**************,카페,장한평자동차,2017-03-06,,1
BA9B0547FD,천호대로 416,투썸**********,커피전문점,장한평자동차,2023-07-17,,1
85C6B72386,천호대로 426,메가***************,커피전문점,장한평자동차,2024-09-04,,1
C2A525F314,천호대로 426,폭*,일반 유흥주점,장한평자동차,2024-11-15,,0
A523C21333,천호대로 432,큐브******,일반 유흥주점,장한평자동차,2021-05-06,,0
F4E7570A2E,청계천로 450,더가*****,카페,마장동,2019-12-16,,1
33CEE3F3AA,청계천로 474,릴즈********,양식,마장동,2021-02-19,,0
BC8AC58034,청계천로 484,두*,한식-육류/고기,마장동,2018-05-17,,0
7E1DD52BF1,청계천로 494,로그***,카페,마장동,2022-04-06,,0
32C35D2846,한림말1길 10,베스***********,아이스크림/빙수,옥수,2023-12-26,,1
819DFB541A,한림말1길 12,세이**,식료품,옥수,2024-11-15,,0
A7CC582C60,한림말1길 12,아우*********,베이커리,옥수,2024-11-04,,0
4257D2CFAA,한림말1길 12,토리*******,한식-단품요리일반,옥수,2024-09-05,,0
7AFF6C86CE,한림말1길 16,르루***********,카페,옥수,2019-02-27,,0
80F02261CF,한림말1길 17,수제*****,요리주점,옥수,2021-07-21,,0
19325B3A29,한림말3길 10,캘*,햄버거,옥수,2021-11-23,,0
9B746411BA,한림말3길 12,옥토*,백반/가정식,옥수,2024-05-23,,0
BE3F9032F3,한림말3길 14,모찌**,베이커리,옥수,2017-07-20,,0
6B8978E14C,한림말3길 15,본죽***********,한식-죽,옥수,2023-11-03,,1
F6AC821645,한림말3길 21,펑키***,양식,옥수,2020-12-08,,0
0AA044D334,한림말3길 21,베이****,베이커리,옥수,2020-12-14,,0
037D7CDBAE,한림말3길 29,좋은*****,일식당,옥수,2020-07-15,,0
B2DA05F4F2,한림말3길 31,항구*****,한식-단품요리일반,옥수,2017-02-09,,0
84407A0DDB,한림말5길 11,애플********,분식,옥수,2022-06-14,,0
055A2785B9,한림말5길 11,커피***********,커피전문점,옥수,2019-06-07,,0
743AB5992F,한림말5길 15,케이***********,분식,옥수,2020-11-04,,0
A8D93F0376,한림말5길 15,옥수**,식료품,옥수,2024-12-04,,0
32514851CD,한림말5길 17,카페****,카페,옥수,2019-05-08,,0
727BA366E7,한림말5길 17,생활*******,호프/맥주,옥수,2023-03-27,,1
47C597A064,한림말5길 25,맑을*,주류,옥수,2017-12-20,,0
75FEAA7D87,행당로 104-1,진이*******,반찬,행당,2021-05-27,,1
5C57D59C97,행당로 112-5,청춘**,한식-육류/고기,행당,2017-08-18,,0
0B6A827588,행당로 119-6,아이*****,아이스크림/빙수,행당,2020-06-23,,0
AA24604161,행당로 119-6,오코*******,일식-우동/소바/라면,행당,2017-03-13,,0
EC2497D7F4,행당로 125-4,스시*,일식당,왕십리,2024-07-03,,0
9D2E924E3E,행당로 125-4,하노*****,동남아/인도음식,왕십리,2018-06-22,2025-07-30,1
9C542A99A9,행당로11길 4,깐부*******,치킨,행당,2023-03-24,,1
6D30C7D218,행당로15길 4,마라**,중식-훠궈/마라탕,행당,2022-12-16,,0
95B2C3A482,행당로17길 2,간식**,아이스크림/빙수,왕십리,2023-07-20,,0
7DEB8C0391,행당로17길 3,뚜레*****,베이커리,왕십리,2022-05-10,,1
400C105927,행당로1길 22,한랑**,요리주점,행당,2023-08-23,,0
9FE4CA2E40,행당로9길 43,리마***,중식당,행당,2024-03-05,,0
D4C5EBD12F,행당로9길 43,석촌*******,백반/가정식,행당,2024-03-05,,0
2402B1EA00,자동차시장1길  82,장안**,백반/가정식,답십리,2012-03-16,,0
F677279FBB,자동차시장1길 24-1.,청해*,중식당,장한평자동차,2007-06-29,,1
65199A38DE,자동차시장1길 30-10,뚱이***,포장마차,장한평자동차,2015-07-13,,0
816261F28B,고산자로2길 4,간식******,아이스크림/빙수,왕십리,2021-08-18,,0
5257313CF4,광나루로9길 2,본*,떡/한과,뚝섬,2022-10-13,,0
F8CF4EB923,광나루로9길 2,우리**,백반/가정식,뚝섬,2017-06-08,,0
3F9407A8C2,금호로13길 20,카페**,카페,신금호,2017-04-20,,0
CC3A3D392C,금호로3가길 3,도르****,동남아/인도음식,금남시장,2022-10-06,,0
63AB211FC9,금호산2가길 2,완도****,한식-해물/생선,금남시장,2017-04-12,,0
CE412204AA,금호산2길 6-1,고기**,한식-육류/고기,금남시장,2021-10-06,2024-05-14,0
38D9B1B96A,금호산2길 6-1,고기*******,한식-육류/고기,금남시장,2024-05-14,,0
1BB00863B9,금호산길 10-1,서울****,농산물,금남시장,2024-05-09,,0
F344AFB600,금호산길 30-1,보라***,식료품,신금호,2022-03-24,,0
D799D3A520,금호산길 38-4,소이**,농산물,신금호,2024-11-28,,0
EE000D3E14,금호산길 40-1,카페***,카페,신금호,2024-01-02,2025-07-24,0
AD045C18E5,금호산길 49-1,그로****,카페,신금호,2018-03-07,,0
25E23A7190,금호산길 49-1,수미********,식료품,신금호,2023-09-07,,0
2381F744F1,금호산길 49-1,먹깨***,한식-육류/고기,신금호,2019-05-14,,0
6B99F5A278,금호산길 56-1,아지***,카페,신금호,2023-03-09,,0
B53E9730C4,금호산길 56-1,명가*********,아이스크림/빙수,신금호,2020-05-19,,0
