가맹점구분번호,가맹점명,상권,가맹점주소,가맹점주소_세부,업종,프랜차이즈여부,개설일,폐업일,대분류,25년기준_운영개월수,영업기간_구간
B101875C3F,종점***,한양대,사근동,사근동9길 1,샌드위치/토스트,0,2024-01-25,,식사_그룹_2,19,1. 초기
07F3A46C54,화미**,한양대,사근동길,사근동길 12,중식-훠궈/마라탕,0,2024-01-08,,식사_그룹_2,19,1. 초기
161833AB04,비에************,한양대,사근동길,사근동길 18,치킨,1,2021-12-08,,식사_그룹_0,44,2. 성장기(죽음의계곡)
99C504D739,오케*******************,한양대,사근동길,사근동길 43,아이스크림/빙수,0,2022-03-31,,카페/디저트,41,2. 성장기(죽음의계곡)
5183626392,압구**********,한양대,사근동길,사근동길 54,한식-찌개/전골,0,2019-09-04,,식사_그룹_0,71,3. 성숙기
4E4FF6A584,참진****,한양대,사근동길,사근동길 56,한식-국밥/설렁탕,0,2019-07-30,2025-07-18,식사_그룹_0,73,3. 성숙기
ACA6852B94,데일******,한양대,사근동길,사근동길 58,식료품,0,2023-04-26,2025-07-14,비외식소매,28,2. 성장기(죽음의계곡)
9C580867E4,세원***,한양대,사근동길,사근동길 61,축산물,0,2020-02-21,,비외식소매,66,3. 성숙기
6F17AD6277,화이********,한양대,사근동길,사근동길 61,커피전문점,0,2020-08-12,,카페/디저트,60,3. 성숙기
B5E96D7BB4,오잉********,한양대,사근동길,사근동길 64,카페,0,2023-02-22,,카페/디저트,30,2. 성장기(죽음의계곡)
C1CF5ADDEC,미쳐*********,한양대,사근동길,사근동길 65,치킨,1,2021-12-07,,식사_그룹_0,44,2. 성장기(죽음의계곡)
CF185DF6A6,한양*********,한양대,사근동길,사근동길 66,한식-단품요리일반,0,2023-05-24,,식사_그룹_0,27,2. 성장기(죽음의계곡)
12E063A8BA,대연*,한양대,사근동길,사근동길 67,중식당,0,2019-04-24,,식사_그룹_0,76,3. 성숙기
A78C867800,대연*****,한양대,사근동길,사근동길 67,중식당,0,2024-01-05,2025-07-09,식사_그룹_0,19,1. 초기
DA258C9262,마머********,한양대,살곶이,살곶이2길 1,양식,0,2021-04-08,,식사_그룹_1,52,3. 성숙기
46AEC08B5A,평이***********,뚝섬,상원,상원10길 10,분식,0,2019-12-18,,식사_그룹_2,68,3. 성숙기
C078C96A10,피카***,뚝섬,상원,상원10길 23,카페,0,2021-04-09,,카페/디저트,52,3. 성숙기
F1A9A57B7B,먼데******************,뚝섬,상원,상원10길 25,양식,0,2023-11-14,,식사_그룹_1,21,1. 초기
CD4D9C986E,르셀*******,뚝섬,상원,상원10길 25,베이커리,0,2022-05-18,,카페/디저트,39,2. 성장기(죽음의계곡)
312F1E6B7B,에이*********,뚝섬,상원,상원12길 19,카페,0,2022-10-13,,카페/디저트,34,2. 성장기(죽음의계곡)
670C37D448,김밥**,뚝섬,상원,상원12길 28,분식,0,2021-06-15,,식사_그룹_2,50,3. 성숙기
E474B338BD,레스***********,뚝섬,상원,상원12길 30,카페,0,2021-07-12,,카페/디저트,49,3. 성숙기
89DFC2D95C,성일**,뚝섬,상원,상원12길 30,백반/가정식,0,2022-07-18,,기타,37,2. 성장기(죽음의계곡)
9A4D14C1AA,60*******,뚝섬,상원,상원12길 34,치킨,1,2022-05-18,,식사_그룹_0,39,2. 성장기(죽음의계곡)
FA9FC0963F,비스***,뚝섬,상원,상원2길 5-5,양식,0,2017-06-12,,식사_그룹_1,98,3. 성숙기
A31F4B0838,모르**,뚝섬,상원,상원2길 5-5,와인바,0,2020-04-10,,주점/유흥,64,3. 성숙기
984E520E5D,오드*************,뚝섬,상원,상원2길 5-5,일반 유흥주점,0,2022-07-22,,주점/유흥,37,2. 성장기(죽음의계곡)
387BDBCD80,웜히*,뚝섬,상원,상원6가길 3,카페,0,2022-07-19,,카페/디저트,37,2. 성장기(죽음의계곡)
79892ACBB1,메가*********,뚝섬,상원길,상원길 38-1,커피전문점,1,2022-06-16,,카페/디저트,38,2. 성장기(죽음의계곡)
350FB4A18B,와인***,뚝섬,상원길,상원길 47-1,주류,0,2023-06-19,,비외식소매,26,2. 성장기(죽음의계곡)
FD01231FB6,성수****,뚝섬,상원길,상원길 48-1,백반/가정식,0,2023-09-27,,기타,23,1. 초기
229E67841F,성수***,뚝섬,상원길,상원길 48-1,한식-해물/생선,0,2023-09-27,,식사_그룹_1,23,1. 초기
94502BA9DC,묘*,뚝섬,서울숲,서울숲2길 2,카페,0,2019-09-30,,카페/디저트,71,3. 성숙기
320A02A60D,소와****,뚝섬,서울숲,서울숲2길 2,한식-육류/고기,0,2023-09-20,,식사_그룹_1,23,1. 초기
73DBE0BFDF,산도*********,뚝섬,서울숲,서울숲2길 6,햄버거,0,2022-10-26,,식사_그룹_2,34,2. 성장기(죽음의계곡)
3DE5786D97,위켄********************,뚝섬,서울숲,서울숲2길 8,카페,0,2023-07-03,,카페/디저트,25,2. 성장기(죽음의계곡)
8D65C5B594,글레****,뚝섬,서울숲,서울숲2길 9,아이스크림/빙수,0,2020-03-10,,카페/디저트,65,3. 성숙기
161867AF15,아이***************,뚝섬,서울숲길,서울숲길 20,베이커리,0,2017-04-20,,카페/디저트,100,3. 성숙기
80EC87C6D8,닥터**,뚝섬,서울숲길,서울숲길 25,식료품,0,2019-05-03,,비외식소매,75,3. 성숙기
2AF934A41E,꼬모***********,뚝섬,서울숲길,서울숲길 50,카페,0,2022-10-20,,카페/디저트,34,2. 성장기(죽음의계곡)
003473B465,바틀****************,뚝섬,서울숲길,서울숲길 55,백반/가정식,0,2019-05-07,,기타,75,3. 성숙기
E9D11C9FFC,브와*,성수,성덕정,성덕정3길 8,와인바,0,2023-06-22,,주점/유흥,26,2. 성장기(죽음의계곡)
1164A7B9D5,성수****,성수,성덕정,성덕정3길 8,햄버거,0,2021-10-08,,식사_그룹_2,46,2. 성장기(죽음의계곡)
3B758AC2A1,성수**,성수,성덕정,성덕정9길 3,분식,0,2021-09-10,,식사_그룹_2,47,2. 성장기(죽음의계곡)
1E6E98E3FB,논스*****,성수,성덕정,성덕정9길 8,샌드위치/토스트,0,2018-12-14,,식사_그룹_2,80,3. 성숙기
09544ED347,또*,성수,성덕정,성덕정9길 9,포장마차,0,2021-03-09,,카페/디저트,53,3. 성숙기
DB3164F768,최가******,성수,성덕정길,성덕정길 27,분식,0,2022-08-03,,식사_그룹_2,36,2. 성장기(죽음의계곡)
8E6C738921,네네**,성수,성덕정길,성덕정길 27,치킨,1,2017-12-05,,식사_그룹_0,92,3. 성숙기
FD3AE857A6,후라*********,성수,성덕정길,성덕정길 32,치킨,1,2016-10-12,,식사_그룹_0,106,4. 장기/쇠퇴기
0E5900ADFC,성공*******,성수,성덕정길,성덕정길 39,호프/맥주,0,2020-04-21,,주점/유흥,64,3. 성숙기
857B7267B0,조프****,성수,성덕정길,성덕정길 42,베이커리,0,2019-06-11,,카페/디저트,74,3. 성숙기
79D7D3DBF2,일*,성수,성덕정길,성덕정길 44,한식-단품요리일반,0,2020-11-19,,식사_그룹_0,57,3. 성숙기
8ED8FEB618,기댈*,성수,성덕정길,성덕정길 47,아이스크림/빙수,0,2023-05-22,,카페/디저트,27,2. 성장기(죽음의계곡)
699C421ABB,공릉**********,성수,성덕정길,성덕정길 48,한식-국수/만두,1,2022-02-04,,식사_그룹_0,42,2. 성장기(죽음의계곡)
B4760EE910,스태*,성수,성덕정길,성덕정길 56,호프/맥주,0,2023-03-03,,주점/유흥,29,2. 성장기(죽음의계곡)
B90AD96CF9,맷*,성수,성덕정길,성덕정길 63,양식,0,2023-04-11,,식사_그룹_1,28,2. 성장기(죽음의계곡)
51BEB72D68,국보*,성수,성덕정길,성덕정길 65,백반/가정식,0,2020-02-28,,기타,66,3. 성숙기
8C96D7ED90,까사*****,성수,성덕정길,성덕정길 66,카페,0,2021-09-01,,카페/디저트,47,2. 성장기(죽음의계곡)
CCAD277073,도깨*,성수,성덕정길,성덕정길 71,룸살롱/단란주점,0,2018-11-21,,주점/유흥,81,3. 성숙기
248ED10705,타코***,성수,성덕정길,성덕정길 75,이자카야,0,2023-08-02,,주점/유흥,24,1. 초기
9E02C6BC7C,쫄랑*****,성수,성덕정길,성덕정길 76,일반 유흥주점,0,2019-08-13,,주점/유흥,72,3. 성숙기
C8BFE622A5,앵무****,성수,성덕정길,성덕정길 78,구내식당/푸드코트,0,2023-09-27,2025-07-21,식사_그룹_2,23,1. 초기
0DA8A07267,자애**,성수,성덕정길,성덕정길 79,인삼제품,0,2017-05-17,,비외식소매,99,3. 성숙기
1F803A0080,진식*,성수,성덕정길,성덕정길 80,백반/가정식,0,2020-08-27,,기타,60,3. 성숙기
224FBAD80C,지수**,성수,성덕정길,성덕정길 91,베이커리,0,2020-03-27,,카페/디저트,65,3. 성숙기
9D837FF7F3,왕족*,성수,성덕정길,성덕정길 93,한식-육류/고기,0,2017-09-11,,식사_그룹_1,95,3. 성숙기
D29AB82613,내고******,성수,성덕정길,성덕정길 93,한식-육류/고기,0,2021-01-29,,식사_그룹_1,55,3. 성숙기
C53BCF7844,수제*****,성수,성덕정길,성덕정길 94,한식-단품요리일반,0,2023-08-02,,식사_그룹_0,24,1. 초기
BFDC273AED,언니**,성수,성덕정길,성덕정길 98,커피전문점,0,2019-07-10,,카페/디저트,73,3. 성숙기
A7882F4EF8,참참**,성수,성덕정길,성덕정길 99,치킨,1,2022-01-18,,식사_그룹_0,43,2. 성장기(죽음의계곡)
4182680D90,붕어***,성수,성덕정길,성덕정길 99,베이커리,0,2023-12-08,,카페/디저트,20,1. 초기
770CC873E4,글리*,성수,성수이로,성수이로 18,카페,0,2022-10-25,,카페/디저트,34,2. 성장기(죽음의계곡)
0CD2370AA8,호식**********,성수,성수이로,성수이로 23,치킨,1,2017-07-27,,식사_그룹_0,97,3. 성숙기
A2DEC8B8B8,양일**,성수,성수이로,성수이로 29,식료품,0,2017-10-26,,비외식소매,94,3. 성숙기
49DD179441,감닭****,성수,성수이로,성수이로 33,한식-육류/고기,0,2019-06-17,,식사_그룹_1,74,3. 성숙기
9B061FC959,홀리******,성수,성수이로,성수이로 35,치킨,0,2023-10-19,,식사_그룹_0,22,1. 초기
BBD8478BE6,성수******,성수,성수이로,성수이로 35,식품 제조,0,2022-10-27,,기타,34,2. 성장기(죽음의계곡)
8150B24EAD,신기*****,성수,성수이로,성수이로 37,일식당,0,2023-11-03,,식사_그룹_1,21,1. 초기
48F3AA695A,현방******,성수,성수이로,성수이로 39,한식-육류/고기,0,2021-07-09,,식사_그룹_1,49,3. 성숙기
4018B532A8,탐앤********,성수,성수이로,성수이로 51,카페,1,2020-01-31,,카페/디저트,67,3. 성숙기
F9740CF3C4,갈*,성수,성수이로,성수이로 51,한식-냉면,0,2021-05-03,,식사_그룹_0,51,3. 성숙기
0B5E2CA162,남영*********,성수,성수이로,성수이로 51,백반/가정식,0,2023-04-25,,기타,28,2. 성장기(죽음의계곡)
095A791091,담소***************,성수,성수이로,성수이로 51,한식-단품요리일반,1,2022-03-04,,식사_그룹_0,41,2. 성장기(죽음의계곡)
E4C901B00D,성수****,성수,성수이로,성수이로 65,중식당,0,2019-02-28,,식사_그룹_0,78,3. 성숙기
C07C0292B5,더블********,성수,성수이로,성수이로 66,식료품,0,2023-01-26,,비외식소매,31,2. 성장기(죽음의계곡)
3EA2263A90,성수**,성수,성수이로,성수이로 71,한식-육류/고기,0,2021-07-22,,식사_그룹_1,49,3. 성숙기
47B04D5AF9,페이**,성수,성수이로,성수이로 75,양식,0,2022-07-11,,식사_그룹_1,37,2. 성장기(죽음의계곡)
C1FA7755FC,사람************,성수,성수이로,성수이로 90,백반/가정식,1,2019-05-29,2025-07-29,기타,75,3. 성숙기
6DFE8B7651,카페******************,성수,성수일로,성수일로 10,카페,0,2019-03-08,,카페/디저트,77,3. 성숙기
40F82EA1A1,스시**,성수,성수일로,성수일로 10,일식당,0,2022-02-14,,식사_그룹_1,42,2. 성장기(죽음의계곡)
85A3A72B48,푸라*******,성수,성수일로,성수일로 10,한식-육류/고기,1,2021-06-09,,식사_그룹_1,50,3. 성숙기
DA9FEE893A,누메*****,성수,성수일로,성수일로 21,양식,0,2020-03-02,,식사_그룹_1,65,3. 성숙기
C47DE85D62,매*,뚝섬,성수일로,성수일로 27,식료품,0,2023-10-19,,비외식소매,22,1. 초기
966680A20F,메가***********,뚝섬,성수일로,성수일로 39,커피전문점,1,2021-03-19,,카페/디저트,53,3. 성숙기
505C1CCC24,오레***,뚝섬,성수일로,성수일로 47,일식당,0,2019-04-24,,식사_그룹_1,76,3. 성숙기
102BD17A37,더 *************,뚝섬,성수일로,성수일로 47,요리주점,0,2019-11-28,,주점/유흥,69,3. 성숙기
08336C3B85,담소**********,뚝섬,성수일로,성수일로 47,한식-단품요리일반,1,2017-12-15,2025-07-02,식사_그룹_0,92,3. 성숙기
DA4547AB2F,풍년******,성수,성수일로,성수일로 54,한식-육류/고기,0,2020-10-14,,식사_그룹_1,58,3. 성숙기
A92743CA52,무브************,성수,성수일로,성수일로 56,카페,0,2020-08-10,,카페/디저트,60,3. 성숙기
DADB178866,김가***********,뚝섬,성수일로,성수일로 77,분식,1,2018-10-29,,식사_그룹_2,82,3. 성숙기
C7F49C4961,제이*,뚝섬,성수일로,성수일로 89,카페,0,2017-10-18,,카페/디저트,94,3. 성숙기
510366DAA4,일차**,뚝섬,성수일로,성수일로 95,백반/가정식,0,2023-06-28,,기타,26,2. 성장기(죽음의계곡)
04A4FBD34D,턴업********,뚝섬,성수일로,성수일로 95,한식-단품요리일반,0,2021-03-25,,식사_그룹_0,53,3. 성숙기
5A9FD5F5CD,김밥**,뚝섬,성수일로,성수일로 99,분식,1,2019-11-22,,식사_그룹_2,69,3. 성숙기
55D6CC671E,아로**,뚝섬,성수일로,성수일로 99,백반/가정식,0,2023-03-30,,기타,29,2. 성장기(죽음의계곡)
54EA8467D3,한마***,송정,송정,송정12길 13,축산물,0,2023-07-21,,비외식소매,25,2. 성장기(죽음의계곡)
C372007CE6,신촌***,송정,송정,송정12길 14,한식-단품요리일반,0,2022-05-31,,식사_그룹_0,39,2. 성장기(죽음의계곡)
DA4DC755CB,송정**,송정길,송정길,송정길 82-3,커피전문점,0,2023-09-04,,카페/디저트,23,1. 초기
3F3F64EAED,어묵******,뚝섬,아차산로,아차산로 18,식료품,0,2022-07-06,,비외식소매,37,2. 성장기(죽음의계곡)
7A666E6612,뚝도**,뚝섬,아차산로,아차산로 46,와인바,0,2022-10-27,,주점/유흥,34,2. 성장기(죽음의계곡)
E6BF54CE96,뚝섬******,뚝섬,아차산로,아차산로 48,커피전문점,1,2021-08-27,,카페/디저트,48,2. 성장기(죽음의계곡)
6C3EFED516,토마********,뚝섬,아차산로,아차산로 49,분식,1,2022-08-25,,식사_그룹_2,36,2. 성장기(죽음의계곡)
B8C1E9F4C6,오*,뚝섬,아차산로,아차산로 49,카페,0,2023-09-05,,카페/디저트,23,1. 초기
474B033710,파스*******,뚝섬,아차산로,아차산로 49,커피전문점,1,2017-09-18,,카페/디저트,95,3. 성숙기
50A34DE644,매머***********,뚝섬,아차산로,아차산로 49,커피전문점,0,2020-12-31,,카페/디저트,56,3. 성숙기
F7CED7B6BD,밥플*****************,뚝섬,아차산로,아차산로 49,백반/가정식,0,2023-04-25,,기타,28,2. 성장기(죽음의계곡)
202266AAE4,쿠키*,성수,아차산로,아차산로 84,한식-단품요리일반,0,2022-04-21,2025-07-28,식사_그룹_0,40,2. 성장기(죽음의계곡)
0050D68B18,70**************,성수,아차산로,아차산로 87,룸살롱/단란주점,0,2023-05-31,,주점/유흥,27,2. 성장기(죽음의계곡)
73FBCF7FB1,베스****,성수,아차산로,아차산로 92,식료품,0,2022-09-08,,비외식소매,35,2. 성장기(죽음의계곡)
7FBBD87F5E,기왕***,성수,아차산로,아차산로 92,한식-육류/고기,0,2019-03-06,,식사_그룹_1,77,3. 성숙기
0CF7026A60,고*,성수,아차산로,아차산로 92,일식-덮밥/돈가스,0,2019-12-04,,식사_그룹_2,68,3. 성숙기
1025481D02,나이*****,성수,아차산로,아차산로 96,담배,0,2019-05-31,,비외식소매,75,3. 성숙기
CB17914E57,규카******,성수,아차산로,아차산로 96,일식당,0,2023-08-21,2025-07-16,식사_그룹_1,24,1. 초기
43B23BDD6B,홍콩***********,성수,아차산로,아차산로 96,중식당,1,2021-08-12,,식사_그룹_0,48,2. 성장기(죽음의계곡)
180F6A644D,컴포********,성수,아차산로,아차산로 96,커피전문점,1,2019-05-07,,카페/디저트,75,3. 성숙기
9B39FC5C56,광장**,성수,아차산로,아차산로 96,한식-육류/고기,0,2019-09-09,,식사_그룹_1,71,3. 성숙기
10320FAE94,투파********,성수,아차산로,아차산로 97,양식,0,2022-11-25,,식사_그룹_1,33,2. 성장기(죽음의계곡)
2445E4D19D,로우*,성수,연무장,연무장3길 6,카페,0,2018-07-03,,카페/디저트,85,3. 성숙기
108EC801B1,성수******,성수,연무장,연무장7길 4,한식-감자탕,0,2017-04-24,,식사_그룹_0,100,3. 성숙기
9A37DEDA8A,소문**************,성수,연무장,연무장7길 4,한식-감자탕,0,2022-08-29,,식사_그룹_0,36,2. 성장기(죽음의계곡)
C950C04B17,노다*,성수,연무장,연무장7길 5,식료품,0,2019-05-24,,비외식소매,75,3. 성숙기
B671472E12,토원****,성수,연무장,연무장7길 7,백반/가정식,0,2019-08-21,,기타,72,3. 성숙기
A1B1D7C33E,핵밥****,성수,연무장,연무장7길 7,일식-덮밥/돈가스,0,2023-11-29,,식사_그룹_2,21,1. 초기
56AB36BDAF,메탈***,성수,연무장,연무장7길 8,카페,0,2023-08-09,,카페/디저트,24,1. 초기
3B2E13DA95,디엑*********,성수,연무장,연무장9길 4,한식-단품요리일반,0,2023-03-29,,식사_그룹_0,29,2. 성장기(죽음의계곡)
37AA28CAF8,스테*,성수,연무장,연무장9길 6,카페,0,2021-09-09,,카페/디저트,47,2. 성장기(죽음의계곡)
6958CB3DC0,이로*,성수,연무장길,연무장길 12,이자카야,0,2019-04-09,,주점/유흥,76,3. 성숙기
FC4D2DC52C,롤앤*,성수,연무장길,연무장길 14,기타세계요리,0,2023-07-11,,식사_그룹_2,25,2. 성장기(죽음의계곡)
19C9B789DA,이오*,성수,연무장길,연무장길 18,양식,0,2020-07-29,,식사_그룹_1,61,3. 성숙기
23F50506A9,칸토*******,성수,연무장길,연무장길 20,한식-단품요리일반,0,2020-01-20,,식사_그룹_0,67,3. 성숙기
2A4B681277,기러******,성수,연무장길,연무장길 38,양식,0,2022-02-28,,식사_그룹_1,42,2. 성장기(죽음의계곡)
F6B42598BE,길동**,성수,연무장길,연무장길 44,일식-우동/소바/라면,0,2018-07-23,,식사_그룹_2,85,3. 성숙기
D5D64A7CE8,초이*******,성수,연무장길,연무장길 50,일식당,0,2023-04-20,,식사_그룹_1,28,2. 성장기(죽음의계곡)
8D4E12726C,소프**,성수,연무장길,연무장길 54,아이스크림/빙수,0,2023-04-21,,카페/디저트,28,2. 성장기(죽음의계곡)
680E102527,헤이**,성수,연무장길,연무장길 60,피자,0,2019-01-04,,식사_그룹_0,79,3. 성숙기
0B08F64E3F,32******,성수,연무장길,연무장길 60,요리주점,0,2017-06-15,,주점/유흥,98,3. 성숙기
3183771CC5,성수**,성수,연무장길,연무장길 60,한식-국수/만두,0,2023-11-22,,식사_그룹_0,21,1. 초기
693A6576E9,매머**************,성수,연무장길,연무장길 76,커피전문점,0,2021-02-05,,카페/디저트,54,3. 성숙기
335B38273C,아쿠***************,성수,연무장길,연무장길 81,카페,0,2021-06-15,,카페/디저트,50,3. 성숙기
434671439E,러프**,성수,연무장길,연무장길 81,카페,0,2021-10-19,,카페/디저트,46,2. 성장기(죽음의계곡)
895BBD5C5B,퍼프************,성수,연무장길,연무장길 84,카페,0,2023-05-23,,카페/디저트,27,2. 성장기(죽음의계곡)
C3BF4915D5,칠칠********************,성수,연무장길,연무장길 94,양식,0,2022-04-11,,식사_그룹_1,40,2. 성장기(죽음의계곡)
7A29E2FB9F,로우*****,성수,연무장길,연무장길 94,커피전문점,0,2020-06-11,,카페/디저트,62,3. 성숙기
